vendor_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,rate_code,passenger_count,trip_distance,payment_type,fare_amount,extra,mta_tax,imp_surcharge,tip_amount,tolls_amount,total_amount,store_and_fwd_flag
VTS,1.418811E9,1.418811E9,-73.983765,40.731782,-73.979837,40.730155,1,1,0.33,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39454418E9,1.39454424E9,-73.955913,40.772165,-73.958313,40.768987,1,1,0.25,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38219756E9,1.38219768E9,-73.967032,40.803812,-73.969158,40.800947,1,1,0.26,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37060688E9,1.37060706E9,-73.967107,40.793292,-73.967727,40.792127,1,1,0.19,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37207748E9,1.37207754E9,-73.960567,40.807625,-73.962605,40.804772,1,1,0.26,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39439364E9,1.3943937E9,-73.982295,40.762782,-73.981677,40.762027,1,1,0.08,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3797918E9,1.37979186E9,-73.987987,40.754745,-73.99113,40.75533,1,1,0.23,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37656962E9,1.37656968E9,-73.980592,40.75092,-73.980592,40.75092,1,2,0.0,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39954386E9,1.39954392E9,-73.94477,40.794302,-73.944722,40.791532,1,6,0.29,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38268464E9,1.3826847E9,-73.99234,40.75921,-73.998335,40.761677,1,1,0.29,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39011942E9,1.39011948E9,-73.973137,40.790447,-73.969963,40.794367,1,6,0.34,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38712362E9,1.38712368E9,-73.972612,40.759345,-73.96996,40.76289,1,5,0.28,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3656825E9,1.36568262E9,-73.998895,40.719847,-73.998282,40.720117,1,2,0.08,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36471734E9,1.3647174E9,-73.944435,40.794963,-73.946475,40.792175,1,1,0.22,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36983648E9,1.36983648E9,-73.98743,40.765782,-73.98743,40.765782,1,1,0.25,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35870696E9,1.35870708E9,-73.958898,40.775035,-73.960805,40.775802,1,1,0.16,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.41692442E9,1.41692454E9,-73.985637,40.763182,-73.984095,40.76462,1,2,0.15,CRD,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36283808E9,1.36283814E9,-73.970967,40.754757,-73.970932,40.75555,1,1,0.24,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36307634E9,1.3630764E9,-73.94878,40.797687,-73.94933,40.796777,1,6,0.09,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35462882E9,1.35462888E9,-73.98229,40.768412,-73.981515,40.768602,1,6,0.22,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.41129306E9,1.41129318E9,-74.00937,40.71545,-74.00803,40.71423,1,6,0.14,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35439014E9,1.3543902E9,-73.95629,40.787212,-73.95528,40.777115,1,1,0.21,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40464806E9,1.40464812E9,-73.97995,40.74819,-73.97521,40.74616,1,5,0.32,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35462726E9,1.35462732E9,-73.984698,40.72432,-73.983538,40.726117,1,1,0.26,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.34710914E9,1.34710926E9,-73.973723,40.789298,-73.973723,40.789298,1,2,0.28,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35619932E9,1.35619938E9,-73.980122,40.738822,-73.986263,40.72643,1,1,0.33,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35115632E9,1.35115644E9,-73.9655,40.77174,-73.965765,40.772002,1,2,0.07,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3802082E9,1.38020832E9,-73.989872,40.750717,-73.988717,40.750142,1,5,0.08,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.386339E9,1.38633978E9,0.0,0.0,0.0,0.0,1,1,0.24,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40075466E9,1.40075478E9,-73.944438,40.835497,-73.9444,40.83549,1,1,0.01,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3647531E9,1.36475316E9,-73.980672,40.783002,-73.981167,40.78158,1,1,0.15,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36949568E9,1.36949574E9,-73.952235,40.777412,-73.954945,40.773542,1,1,0.31,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.34701902E9,1.34701914E9,-73.969663,40.755493,-73.96691,40.754218,1,1,0.17,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35972606E9,1.35972612E9,-73.963325,40.765922,-73.963127,40.766227,1,2,0.29,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40082528E9,1.40082534E9,-73.98317,40.76797,-73.97603,40.76462,1,1,0.36,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3635444E9,1.36354446E9,-74.000867,40.724217,-74.001775,40.723032,1,1,0.18,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35702042E9,1.35702054E9,-73.991287,40.760362,-73.991372,40.759402,1,5,0.21,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36585836E9,1.36585842E9,-73.952813,40.772107,-73.950155,40.77587,1,2,0.34,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36146222E9,1.36146234E9,-73.949483,40.781013,-73.952117,40.777455,1,1,0.29,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36196958E9,1.36196964E9,-73.991835,40.72944,-73.991777,40.729547,1,1,0.19,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.34970492E9,1.34970498E9,-73.968147,40.75983,-73.967988,40.760107,1,1,0.04,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35852114E9,1.3585212E9,-73.946895,40.775802,-73.945065,40.778437,1,6,0.27,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40165076E9,1.40165082E9,-73.969925,40.797502,-73.970555,40.796487,1,1,0.1,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39490934E9,1.3949094E9,-74.00546,40.739612,-74.005792,40.737617,1,1,0.16,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3896132E9,1.38961332E9,-73.995102,40.73826,-73.99147,40.736792,1,1,0.29,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38261786E9,1.38261798E9,-73.948762,40.781715,-73.947057,40.7809,1,1,0.2,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.41267078E9,1.41267084E9,-73.95068,40.82658,-73.9546,40.8248,1,1,0.23,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39825614E9,1.3982562E9,-74.007777,40.746732,-74.007765,40.747012,1,5,0.0,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.41613452E9,1.41613458E9,-73.994733,40.725802,-73.992412,40.725242,1,3,0.18,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37482068E9,1.37482074E9,-73.982062,40.774767,-73.982062,40.774767,1,6,0.17,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38218322E9,1.38218328E9,-73.95687,40.771122,-73.970855,40.764467,1,1,0.21,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37725548E9,1.37725554E9,-73.997273,40.746842,-73.99486,40.746292,1,1,0.16,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39013904E9,1.3901391E9,-73.98232,40.767885,-73.984195,40.76736,1,1,0.27,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.4053431E9,1.40534316E9,-73.962552,40.799492,-73.962548,40.799497,1,1,0.04,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36783926E9,1.36783932E9,-73.970507,40.779692,-73.970507,40.779692,1,1,0.26,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.34892174E9,1.3489218E9,-73.966907,40.756885,-73.96887,40.757865,1,6,0.18,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40705976E9,1.40705982E9,-73.990472,40.761532,-73.991687,40.757912,1,6,0.32,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36204932E9,1.36204938E9,-73.987128,40.733472,-73.984767,40.736692,1,6,0.3,CRD,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.4156319E9,1.41563202E9,-74.0,40.71929,-74.00406,40.71852,1,5,0.2,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37502036E9,1.37502042E9,-73.981708,40.756752,-73.979325,40.755817,1,5,0.14,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.4039598E9,1.40395986E9,-73.96685,40.793697,-73.968665,40.791267,1,6,0.24,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.379574E9,1.37957406E9,-73.982642,40.744765,-73.98549,40.74147,1,1,0.31,CRD,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39031076E9,1.39031076E9,0.0,0.0,0.0,0.0,1,4,0.37,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38168702E9,1.38168708E9,-73.966975,40.803952,-73.967982,40.801395,1,1,0.24,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.34831946E9,1.34831952E9,-73.971905,40.794682,-73.997915,40.745912,1,2,0.28,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38512052E9,1.38512058E9,-73.952695,40.785715,-73.954518,40.786562,1,5,0.13,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40698644E9,1.4069865E9,-73.978163,40.763067,-73.974187,40.763317,1,2,0.31,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.41024486E9,1.41024492E9,-73.9019,40.764132,-73.901913,40.76413,1,5,0.0,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37880372E9,1.37880378E9,-73.902102,40.763975,-73.902053,40.764062,1,5,0.0,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36127112E9,1.36127118E9,-73.978347,40.77796,-73.980627,40.774982,1,3,0.34,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36213326E9,1.36213332E9,-73.962653,40.763202,-73.963922,40.763865,1,1,0.08,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38121458E9,1.38121458E9,-73.983268,40.744637,-73.9855,40.741732,1,1,0.29,CRD,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39650564E9,1.3965057E9,-73.987305,40.692927,-73.906262,40.834992,1,1,0.3,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3527063E9,1.35270636E9,-73.97937,40.752907,-73.982522,40.753707,1,1,0.29,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39963974E9,1.3996398E9,-73.81709,40.70285,-73.81788,40.70277,1,4,0.08,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39348806E9,1.39348812E9,-73.949922,40.78023,-73.950752,40.77736,1,1,0.26,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35944814E9,1.3594482E9,-73.994528,40.750513,-73.992595,40.753208,1,5,0.22,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37734194E9,1.377342E9,0.0,0.0,0.0,0.0,1,1,0.36,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.34882238E9,1.34882244E9,-74.008042,40.70796,-74.00705,40.707932,1,1,0.07,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38521436E9,1.38521442E9,-73.99972,40.753952,-74.008827,40.709152,1,5,0.26,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38000792E9,1.38000798E9,-73.976185,40.786047,-73.973787,40.789257,1,1,0.34,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39503888E9,1.39503894E9,-73.976898,40.787572,-73.939288,40.841932,1,1,0.3,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38684414E9,1.38684426E9,-73.981182,40.784247,-73.97884,40.787255,1,1,0.27,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36628526E9,1.36628532E9,-73.967187,40.79267,-73.966762,40.791825,1,6,0.06,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38020802E9,1.38020808E9,-73.954837,40.779862,-73.957865,40.776347,1,1,0.32,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35660672E9,1.35660678E9,-73.96242,40.775875,-73.958948,40.780663,1,1,0.37,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35273786E9,1.35273804E9,-73.956208,40.767472,-73.959317,40.769263,1,3,0.28,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40558742E9,1.40558754E9,-73.965297,40.769057,-73.963872,40.771077,1,1,0.22,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39151544E9,1.3915155E9,-73.963155,40.781802,-73.980227,40.775387,1,6,0.29,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37503506E9,1.37503512E9,-73.977952,40.786342,-73.976385,40.788215,1,1,0.2,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39439124E9,1.3943913E9,-74.000997,40.729282,-74.001085,40.729157,1,1,0.02,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3839201E9,1.38392022E9,-73.97874,40.77213,-73.981118,40.769365,1,4,0.33,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37344428E9,1.37344434E9,-73.994277,40.746047,-73.995272,40.746172,1,1,0.11,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39246908E9,1.39246914E9,-73.992587,40.743127,-73.990065,40.74672,1,1,0.31,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38020364E9,1.38020376E9,-74.004492,40.716025,-74.004492,40.716025,1,1,0.02,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39815528E9,1.39815534E9,-73.99794,40.745977,-73.99489,40.7502,1,1,0.37,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36006998E9,1.3600701E9,-74.008485,40.72013,-74.007902,40.723502,1,1,0.23,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38191628E9,1.38191634E9,-73.95916,40.780287,-73.956792,40.783625,1,6,0.32,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39419012E9,1.39419018E9,-73.969637,40.795107,-73.966322,40.797322,1,5,0.35,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39248132E9,1.39248138E9,-73.97348,40.764372,-73.973017,40.764517,1,3,0.18,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40532132E9,1.40532138E9,0.0,0.0,0.0,0.0,1,1,0.32,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40523354E9,1.4052336E9,-73.99304,40.752902,-73.990442,40.756342,1,1,0.31,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37866998E9,1.37867004E9,-73.97332,40.785032,-73.97229,40.782317,1,3,0.3,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.41311466E9,1.41311472E9,-73.801205,40.673112,-73.801943,40.675217,1,6,0.36,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39730976E9,1.39730982E9,-73.945515,40.778187,-73.94493,40.77482,1,1,0.33,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36793202E9,1.36793214E9,-73.976545,40.763742,-73.977132,40.764317,1,1,0.04,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40300502E9,1.40300508E9,-73.978145,40.751782,-73.97975,40.749247,1,6,0.23,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35080778E9,1.35080784E9,-74.006942,40.705347,-74.007083,40.705487,1,6,0.32,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37017824E9,1.37017824E9,-73.991787,40.745032,-73.989038,40.748447,1,1,0.29,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35048834E9,1.35048846E9,-74.005182,40.718877,-74.005235,40.720355,1,1,0.16,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39504296E9,1.39504302E9,-74.008412,40.734842,-73.958147,40.764987,1,1,0.27,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35825606E9,1.35825612E9,-73.969517,40.749182,-73.967973,40.75122,1,1,0.02,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40118552E9,1.40118558E9,-73.953655,40.77109,-73.952602,40.772547,1,1,0.18,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.41459216E9,1.41459222E9,-73.966492,40.757722,-73.96563,40.75523,1,1,0.27,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36051752E9,1.36051764E9,-73.966293,40.753932,-73.96537,40.755,1,5,0.28,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39618878E9,1.39618884E9,-73.971915,40.78202,-73.971547,40.782247,1,5,0.04,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.34867184E9,1.3486719E9,-74.003368,40.738622,-74.000972,40.741817,1,1,0.32,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40758704E9,1.4075871E9,-73.971677,40.75532,-73.969632,40.757562,1,5,0.25,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39419198E9,1.39419204E9,-73.988942,40.773632,-73.986952,40.771825,1,2,0.23,CRD,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36810038E9,1.3681005E9,-73.985675,40.758362,-73.986435,40.75853,1,2,0.04,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35436908E9,1.35436914E9,-74.000233,40.74815,-74.000077,40.747892,1,1,0.11,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39506972E9,1.39506972E9,-73.956557,40.779767,-73.9558,40.78205,1,2,0.24,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38536856E9,1.38536862E9,0.0,0.0,0.0,0.0,1,1,0.0,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37828988E9,1.37828994E9,-74.00073,40.720832,-74.001832,40.71961,1,6,0.11,CRD,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3621434E9,1.36214346E9,-73.985905,40.723117,-73.987047,40.723612,1,1,0.17,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.4033634E9,1.40336346E9,-73.998737,40.739807,-73.99969,40.738097,1,1,0.14,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38099474E9,1.3809948E9,-73.94837,40.776327,-73.948725,40.773272,1,5,0.37,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40959008E9,1.40959014E9,-74.003282,40.743797,-74.00034,40.742652,1,2,0.25,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37951652E9,1.37951658E9,-73.989613,40.741477,-73.992035,40.738287,1,1,0.32,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.41493542E9,1.41493548E9,-73.94769,40.79618,-73.94493,40.79993,1,1,0.3,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38329526E9,1.38329532E9,-73.960283,40.770227,-73.960283,40.770227,1,1,0.0,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38423762E9,1.38423774E9,-73.950327,40.77135,-73.951987,40.773217,1,2,0.23,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.41483474E9,1.4148348E9,-73.98864,40.74128,-73.98345,40.73897,1,1,0.26,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3886631E9,1.38866316E9,-73.934082,40.762822,-73.936733,40.759962,1,1,0.25,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35281718E9,1.35281724E9,-73.951278,40.778862,-73.952962,40.777553,1,2,0.15,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36983942E9,1.36983954E9,0.0,0.0,0.0,0.0,1,1,0.06,CRD,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39694472E9,1.39694478E9,-73.999465,40.753982,-73.999517,40.753922,1,1,0.0,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40730504E9,1.4073051E9,-73.99341,40.757295,-73.996517,40.75304,1,1,0.36,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39894524E9,1.3989453E9,-73.984532,40.75376,-73.984435,40.75375,1,1,0.01,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39039212E9,1.39039224E9,-73.961335,40.771472,-73.950737,40.771287,1,1,0.15,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36802136E9,1.36802142E9,-73.958525,40.778022,-73.956915,40.780252,1,1,0.23,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.39245054E9,1.3924506E9,-74.007367,40.679277,-73.979648,40.669257,1,1,0.19,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3844367E9,1.38443682E9,-73.96963,40.79512,-73.967685,40.797867,1,1,0.23,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36075296E9,1.36075302E9,-73.937605,40.758145,-73.93773,40.758167,1,5,0.0,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37684592E9,1.37684598E9,-73.996365,40.729617,-73.994467,40.728892,1,1,0.14,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37191794E9,1.371918E9,-73.993835,40.732782,-73.991985,40.734927,1,1,0.19,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.4028402E9,1.40284032E9,-73.963843,40.798042,-73.964642,40.796977,1,1,0.1,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35290712E9,1.35290718E9,-73.90193,40.764007,-73.901732,40.763842,1,1,0.0,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.41293778E9,1.41293784E9,-73.937218,40.758297,-73.937207,40.758292,1,1,0.0,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36950876E9,1.36950882E9,40.790212,-73.976795,40.787162,-73.978047,1,6,0.27,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3762149E9,1.37621496E9,-73.992495,40.768307,-73.990327,40.768227,1,5,0.29,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37639328E9,1.3763934E9,-73.975572,40.789732,-73.977308,40.787747,1,1,0.25,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.4120055E9,1.4120055E9,-73.98495,40.773932,-73.983933,40.77547,1,1,0.16,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37837646E9,1.37837652E9,-73.980067,40.773457,-73.983132,40.775082,1,1,0.25,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36778238E9,1.36778244E9,-73.97431,40.76226,-73.97715,40.758685,1,1,0.33,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.41883176E9,1.41883182E9,-73.791525,40.645727,-73.793502,40.644897,1,1,0.35,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.37683842E9,1.37683848E9,-73.991202,40.765462,-73.99023,40.76676,1,5,0.26,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3858314E9,1.38583146E9,-73.989992,40.734447,-73.9919,40.735375,1,2,0.14,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40162376E9,1.40162382E9,-73.998132,40.758212,-73.998132,40.758212,1,6,0.27,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38402054E9,1.3840206E9,-73.955587,40.767682,-73.954695,40.769822,1,2,0.2,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.29849102E9,1.29849102E9,-73.944897,40.82403,-73.944895,40.823987,5,1,0.01,CRD,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35557826E9,1.35557838E9,-73.945747,40.782102,-73.946655,40.784137,1,1,0.25,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.35299358E9,1.35299364E9,-73.997948,40.735727,-73.9958,40.73876,1,6,0.33,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40136042E9,1.40136048E9,-73.95853,40.7813,-73.955742,40.782135,1,5,0.26,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36837716E9,1.36837722E9,-74.006095,40.735422,-74.006252,40.735797,1,3,0.15,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.34893146E9,1.34893152E9,-73.965492,40.795555,-73.967582,40.793087,1,5,0.35,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.3492467E9,1.34924676E9,-73.987878,40.759742,-73.987717,40.759912,1,1,0.2,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38029154E9,1.3802916E9,-73.975392,40.765335,-73.974583,40.765297,1,1,0.06,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40334192E9,1.40334198E9,-73.996017,40.74368,-73.997595,40.741402,1,1,0.21,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.40196792E9,1.40196804E9,-73.955205,40.773505,-73.95099,40.771667,1,5,0.28,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.38434058E9,1.38434064E9,-73.953715,40.77916,-73.950143,40.780582,1,6,0.3,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36247406E9,1.36247412E9,-73.992477,40.763627,-73.990115,40.767142,1,1,0.35,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
VTS,1.36066872E9,1.36066878E9,-73.964778,40.791785,0.0,0.0,1,1,0.4,CSH,3.0,0.0,0.5,,0.0,0.0,3.5,
